Argument ID	Conclusion	Stance	Premise
A461	as for Improbable Truth I know not what your meaning is; for Truth is more then Improbability: nay, there is so much difference between Truth and Improbability, that I cannot conceive it possible how they can be joined together		
A462	was troubled, that so wise and knowing a people should have no more knowledg of the Divine Truth		
A463	told them of the punishments for their sins, to wit, That after this life they should be tormented in an everlasting Fire		
A464	she preached Sermons of Comfort to those that repented of their sins, and were troubled at their own wickedness: Neither did the heat of the flame in the least hinder her		
A465	she desired to know		
A466	I pray inform me		
A467	the Empress desired to be informed		
A468	she desired to be informed		
A469	Let me now desire you to inform me		
A470	the Empress desired the Spirits to inform her		
A471	the Empress desired the Spirits to tell her		
A472	the Empress being very desirous to know		
A473	desired to know		
A474	desired to be further informed		
A475	to be better satisfied, desired the Worm-men to inform her		
A476	she desir'd to know		
A477	the Empress desired to know		
A478	the Empress asked them the reason		
A479	be no world of Lives and F		
A480	Then she would fain know		
A481	It is the nature of Mankind to be inquisitive.		
A482	Natural desire of knowledg, answered the Spirits, is not blameable, so you do not go beyond what your Natural Reason can comprehend		
A483	she being desirous to know the Truth		
A484	Truth		
A486	the gift of Divine Knowledg		
A491	They will never come to an agreement, unless there be a Judg or Umpire to decide the Case		
A492	A Judg, replied the Empress, is easie to be had; but to get an Impartial Judg, is a thing so difficult, that I doubt we shall hardly find one; for there is none to be had, neither in Nature, nor in Hell, but onely from Heaven;		
A493	Truth should hear, and decide the cause.		
A494	Honesty		
A495	preferred Honesty and Prudence before you		
A496	otherwise Prudence and Honesty will be the chief and onely Moral Deities of Mortals		
A497	Beautiful Truth,		
A498	no offering is more acceptable to the Gods, then the offering of Peace		
A499	Justice		
A500	the God of Justice opposed Fortune's Malice		
A501	In short, the true cause of Fortunes Malice to this Duke is, that he would never flatter her; for I Honesty, did command him not to do it, or else he would be forced to follow all her inconstant ways, and obey all her unjust commands, which would cause a great reproach to him:		
A502	to make a Peace		
A503	just and Impartial Judgment, she had alwayes a very great esteem		
A505	he truth is, said she, wheresoever Learning is, there is most commonly also Controversie and quarelling; for there be always some that will know more, and be wiser then others: some think their Arguments come nearer to Truth, and are more rational then others		
A506	who gave her Intelligence of all such things as she desired to know		
A507	I have chosen rather to quit my own Tranquility, Riches and Pleasure, than suffer you to be ruined and destroyed.		
A508	be rewarded with the Blessings of Heaven		
A509	you may live Peaceably and Happily		
A512	and that by the hand of Justice, which was necessitated to punish their crime of stealing away a young and beauteous Lady.		
A513	to punish their crime of stealing away a young and beauteous Lady.		
A514	I esteeming Peace before Warr		
A515	Wit before Policy		
A516	Honesty before Beauty		
A522	examine the matter closely,		
A524	true causes,		
A526	true		
A528	experience		
A529	true,		
A530	truth.		
A534	truth		
A536	justice		
A537	high regard		
A538	great prestige.		
A539	judgement		
A540	reason		
A542	renowned		
A543	eminent scholars.		
A547	The present author has performed both these duties excellently.		
A550	let us permit these new hypotheses also to become known, especially since they are admirable as well as simple and bring with them a huge treasure of very skillful observations.		
A554	I am aware that a philosopher’s ideas are not subject to the judgement of ordinary persons, because it is his endeavor to seek the truth in all things, to the extent permitted to human reason by God.		
A555	I am aware that a philosopher’s ideas are not subject to the judgement of ordinary persons,		
A562	dispel the fog of absurdity by most luminous proofs.		
A565	uncertain		
A566	agreement with the phenomena.		
A569	true symmetry		
A571	false,		
A573	I was impelled to consider a different system of deducing the motions of the universe’s spheres for no other reason than the realization that astronomers do not agree among themselves in their investigations of this subject. For, in the first place, they are so uncertain about the motion of the sun and moon that they cannot establish and observe a constant length even for the tropical year. Secondly, in determining the motions not only of these bodies but also of the other five planets, they do not use the same principles, assumptions, and explanations of the apparent revolutions and motions.		
A574	by this means they were unable to obtain any incontrovertible result in absolute agreement with the phenomena.		
A579	understood with greater certainty		
A580	I undertook the task of rereading the works of all the philosophers which I could obtain to learn whether anyone had ever proposed other motions of the universe’s spheres than those expounded by the teachers of astronomy in the schools.		
A588	phenomena		
A590	acute and learned astronomers will agree with me		
A592	I do not run away from the judgement of anybody		
A596	to what extent the motions and appearances of the other planets and spheres can be saved if they are correlated with the earth’s motions.		
A597	babblers who claim to be judges of astronomy although completely ignorant of the subject		
A598	badly distorting some passage of Scripture to their purpose,		
A602	Astronomy is written for astronomers.		
A604	the most beautiful objects, most deserving to be known.		
A605	phenomena in the sky,		
A607	purity		
A608	free man,		
A611	Among the many various literary and artistic pursuits which invigorate men’s minds, the strongest affection and utmost zeal should, I think, promote the studies concerned with the most beautiful objects, most deserving to be known.		
A615	disagreement,		
A616	knowledge		
A620	An additional reason is that the motion of the planets and the revolution of the stars could not be measured with numerical precision and completely understood except with the passage of time and the aid of many earlier observations, through which this knowledge was transmitted to posterity from hand to hand, so to say.		
A622	the motion of the heavenly bodies has eluded the skill of the astronomers.		
A624	The philosopher will perhaps rather seek the semblance of the truth		
A626	Therefore with the utmost earnestness I entreat you, most learned sir, unless I inconvenience you, to communicate this discovery of yours to scholars, and at the earliest possible moment to send me your writings on the sphere of the universe together with the tables and whatever else you have that is relevant to this subject.		
A627	I must be immediately repudiated together with this belief		
A628	For I am not so enamored of my own opinions that I disregard what others may think of them		
A631	But while I hesitated for a long time and even resisted, my friends drew me back		
A633	not false		
A635	For this reason I undertook the task of rereading the works of all the philosophers which I could obtain to learn whether anyone had ever proposed other motions of the universe’s spheres than those expounded by the teachers of astronomy in the schools		
A637	I do not run away from the judgement of anybody at all,		
A638	I have no doubt that acute and learned astronomers will agree with me if, as this discipline especially requires, they are willing to examine and consider, not superficially but thoroughly, what I adduce in this volume in proof of these matters		
