Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A312	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A314	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A334	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A346	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A351	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A352	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A359	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A360	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A372	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A391	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A396	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A413	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A414	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A423	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A426	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A427	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A429	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A433	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A434	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A435	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A436	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A438	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A439	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A440	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A441	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
A442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A448	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A449	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A450	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A455	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A457	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A458	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A459	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A463	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A465	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A466	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A467	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A468	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A469	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A470	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A471	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A472	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A473	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A474	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A475	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A476	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A477	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A478	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A479	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A480	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A481	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A482	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A483	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A486	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A491	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A492	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A494	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A495	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A496	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A498	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A499	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A500	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A501	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A502	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A503	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A505	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A506	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A507	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A508	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A509	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A512	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A513	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A514	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A516	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A522	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A536	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A539	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A555	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A565	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A574	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A579	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A580	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A590	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A596	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A597	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A598	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A602	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A604	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A607	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A616	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A620	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A626	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A627	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
