Argument ID	Conclusion	Stance	Premise
A172	si ragiona di quel che bisogna al publico, e si eleggon gli offiziali, pria nominati in Consiglio grande. Dopo ogni dì fa consiglio Sole e li tre Principi delle cose occorrenti, e confirmano e conciano quel che si è trattato nell'elezione e gli altri bisogni. Non usano sorti, se non quando son dubbi in modo che non sanno a qual parte pendere. Questi offiziali si mutano secondo la volontà del popolo inchina, ma li quattro primi no, se non quando essi stessi, per consiglio fatto tra loro, cedono a chi veggono saper più di loro, ed aver più purgato ingegno; e son tanto docili e buoni, che volentieri cedeno a chi più sa ed imparano da quelli; ma questo è di rado assai.		
A173	Questi offiziali si mutano secondo la volontà del popolo inchina,		
A174	Or qui hai da sapere che ognun è giudicato da quello dell'arte sua; talché ogni capo dell'arte è giudice, e punisce d'esilio, di frusta, di vituperio, di non mangiar in mensa commune, di non andar in chiesa, non parlar alle donne. Ma quando occorre caso ingiurioso, l'omicidio si punisce con morte, ed occhio per occhio, naso per naso si paga la pena della pariglia, quando è caso pensato. Quando è rissa subitanea, si mitiga la sentenza, ma non dal giudice, perché condanna subito secondo la legge, ma dalli tre Principi. E s'appella pure al Metafisico per grazia, non per giustizia, e quello può far la grazia. Non tengono carceri, se non per qualche ribello nemico un torrione. Non si scrive processo, ma in presenza del giudice e del Potestà si dice il pro e il contra; e subito si condanna dal giudice; e poi dal Potestà, se s'appella, il sequente dì si condanna; e poi dal Sole il terzo dì si condanna, o s'aggrazia dopo molti dì con consenso del popolo. E nessuno può morire, se tutto il popolo a man comune non l'uccide; ché boia non hanno, ma tutti lo lapidano o brugiano, facendo che esso s'elegga la polvere per morir subito. E tutti piangono e pregano Dio, che plachi l'ira sua, dolendosi che sian venuti a resecare un membro infetto dal corpo della republica; e fanno di modo che esso stesso accetti la sentenza, e disputano con lui fin tanto che esso, convinto, dica che la merita; ma quando è cosa contra la libertà o contra Dio, o contra gli offiziali maggiori, senza misericordia si esequisce. Questi soli si puniscono con morte; e quel che more ha da dire tutte le cause perché non deve morire, e li peccati degli altri e dell'offiziali, dicendo quelli meritano peggio; e se vince, lo mandano in esilio e purgano la città con preghiere e sacrifizi ed ammende; ma non però travagliano li nominati.		
A175	quando occorre caso ingiurioso, l'omicidio si punisce con morte, ed occhio per occhio, naso per naso si paga la pena della pariglia,		
A176	s'appella pure al Metafisico per grazia, non per giustizia, e quello può far la grazia.		
A177	Non si scrive processo, ma in presenza del giudice e del Potestà si dice il pro e il contra; e subito si condanna dal giudice; e poi dal Potestà, se s'appella, il sequente dì si condanna; e poi dal Sole il terzo dì si condanna, o s'aggrazia dopo molti dì con consenso del popolo.		
A178	Si guardano assai dalla calunnia per non patir la medesima pena.		
A179	"Le leggi son pochissime, tutte scritte in una tavola di rame alla porta del tempio, cioè nelle colonne, nelle quali ci son scritte tutte le quiddità delle cose in breve: che cosa è Dio, che cosa è angelo, che cosa è mondo, stella, uomo, ecc., con gran sale, e d'ogni virtù la diffinizione. E li giudici d'ogni virtù hanno la sedia in quel loco, quando giudicano, e dicono: ""Ecco, tu peccasti contra questa diffinizione: leggi""; e così poi lo condanna o d'ingratitudine o di pigrizia o d'ignoranza; e le condanne son certe vere medicine, più che pene, e di soavità grande."		
A180	Tengono per cosa certa l'immortalità dell'anima, e che s'accompagni, morendo, con spiriti buoni o rei, secondo il merito. Ma li luoghi delle pene e premi non l'han tanto per certi; ma assai ragionevole pare che sia il cielo e i luochi sotterranei.		
A181	tutti gli offiziali son sacerdoti, parlando delli capi, ed offizio loro è purgar le conscienze.		
A182	Talché tutti si confessano a quelli, ed essi imparano che sorti di peccati regnano.		
A183	Il sacrifizio è questo, che dimanda al popolo chi si vol sacrificare per gli suoi membri, e così un di quelli più buoni si sacrifica.		
A184	Dopo mangiare si rendon grazie a Dio con musica, e poi si cantano gesti di eroi cristiani, ebrei, gentili, di tutte nazioni, per spasso e per godere. Si cantano inni d'amore e di sapienza e virtù. Si piglia ognuno quella che più ama, e fanno alcuni balli sotto li chiostri, bellissimi. Le donne portano li capelli lunghi, inghirlandati ed uniti in un groppo in mezzo la testa con una treccia. Gli uomini solo un cerro, un velo e berrettino. Usano cappelli in campagna, in casa berrette bianche o rosse o varie, secondo l'offizio ed arte che fanno, e gli officiali più grandi e pompose.		
A185	fanno gran rappresentazioni belle e dotte;		
A186	E nelli giorni che fondaro la città e quando ebbero vittoria, fanno il medesimo con musica di voci feminine e con trombe e tamburi ed artiglierie; e li poeti cantano le laudi delli più virtuosi. Ma chi dice bugia in laude è punito; non si può dir poeta chi finge menzogna tra loro; e questa licenza dicono che è ruina del mondo, che toglie il premio alle virtù e lo dona altrui per paura o adulazione.		
A187	chi dice bugia in laude è punito;		
A188	Ma chi dice bugia in laude è punito; non si può dir poeta chi finge menzogna tra loro; e questa licenza dicono che è ruina del mondo, che toglie il premio alle virtù e lo dona altrui per paura o adulazione.		
A189	Non si fa statua a nullo, se non dopo che more; ma, vivendo, si scrive nel libro delli eroi chi ha trovato arti nove o secreti d'importanza, o fatto gran benefizio in guerra o pace al publico.  Non si atterrano li corpi morti, ma si bruggiano per levar la peste e per convertirsi in fuoco, cosa tanto nobile e viva, che vien dal sole ed a lui torna, e per non restar sospetto d'idolatria. Restano pitture solo o statue di grand'uomini, e quelle che mirano le donne formose, che s'applicano all'uso della razza.		
A190	Laudano Tolomeo ed ammirano Copernico, benché Aristarco e Filolao prima di lui; ma dicono che l'uno fa il conto con le pietre, l'altro con le fave, ma nullo con le stesse cose contate, e pagano il mondo con li scudi di conto, non d'oro.		
A191	Però essi cercano assai sottilmente questo negozio, perché importa a saper la fabbrica del mondo, e se perirà e quando, e la sostanza delle stelle e chi ci sta dentro a loro.		
A192	dicono che l'uno fa il conto con le pietre, l'altro con le fave, ma nullo con le stesse cose contate, e pagano il mondo con li scudi di conto, non d'oro.		
A193	Son nemici d'Aristotile, l'appellano pedante.		
A194	Negano gli eccentrici ed epicicli di Tolomeo e di Copernico;		
A195	Talché in settembre bisogna dire che sia stato fatto il mondo, come gli Ebrei e Caldei antiqui, non li moderni, escogitaro:		
A196	Stanno anche molto curiosi		
A197	non conosceno le persone distinte e nominate al modo nostro, perché non ebbero revelazione, ma sanno ch'in Dio ci è processione e relazione di sé a sé;		
A198	Essi confessano che nel mondo ci sia gran corruttela, e che gli uomini si reggono follemente e non con ragione;		
A199	chiamano infelicità quella loro, perché è annichilirsi il mostrarsi quel che non sei, cioè d'esser re, d'essere buono, d'esser savio, e non esser in verità.		
A200	dicono che la pena e la colpa redonda alla città, tanto de' figli, quanto de' padri;		
A201	è forzato a confessare la providenza di Dio ad alta voce.		
A202	"""Quel che non vuoi per te non far ad altri, e quel che vuoi per te fa' tu il medesimo."""		
A203	Quelli vanno per avarizia di danari cercando nuovi paesi, ma Dio intende più alto fine.		
A204	Oh, se sapessi che cosa dicono per astrologia e per l'istessi profeti nostri ed ebrei e d'altre genti di questo secolo nostro, c'ha più storia in cento anni che non ebbe il mondo in quattro mila; e più libri si fecero in questi cento che in cinque mila: e dell'invenzioni stupende della calamita e stampe ed archibugi, gran segni dell'union del mondo; e come, stando nella triplicità quarta l'asside di Mercurio a tempo che le congiunzioni magne si faceano in Cancro, fece queste cose inventare per la Luna e Marte, che in quel segno valeno al navigar novo, novi regni e nove armi. Ma entrando l'asside di Saturno in Capricorno, e di Mercurio in Sagittario, e di Marte in Vergine, e le congiunzioni magne tornando alla triplicità prima dopo l'apparizion della stella nova in Cassiopea, sarà grande monarchia nova, e di leggi riforma e d'arti, e profeti e rinovazione. E dicono che a' cristiani questo apporterà grand'utile; ma prima si svelle e monda, poi s'edifica e pianta.		
