Argument ID	Conclusion	Stance	Premise
B451	/	/	they gave, according to their Observation, this following reason
B452	/	/	This Observation, the Empress commanded them to confer with her Chymists, the Ape-men; to let them know that Gold was not produced by a violent, but a temperate degree of hea
B453	/	/	This Observation, the Empress commanded them to confer with her Chymists, the Ape-men; to let them know that Gold was not produced by a violent, but a temperate degree of heat.
B454	/	/	having taken much satisfaction in several of their Answers, encouraged them in their Studies and Observations
B455	/	/	commanded them to give her an account of the several Transmutations which their Art was able to produce.
B457	/	/	The Conferences of the Chymists being finished, the Empress made an Assembly of her Galenical Physicians, her Herbalists and Anatomists; and first she enquired of her Herbalists the particular effects of several Herbs and Drugs, and whence they proceeded?
B458	/	/	for by dissecting some, we cannot prevent the production of others; so that our pains and labour will be to no purpose, unless to satisfie the vain curiosities of inquisitive men. The Empress replied, That such dissections would be very beneficial to Experimental Philosophers
B459	/	/	such dissections would be very beneficial to Experimental Philosophers
B460	/	/	hen we dissect dead Animals, said they, it is for no other end, but to observe what defects and distempers they had, that we may cure the like in living ones, so that all our care and industry concerns onely the preservation of Mank
B461	/	/	as for Improbable Truth I know not what your meaning is; for Truth is more then Improbability: nay, there is so much difference between Truth and Improbability, that I cannot conceive it possible how they can be joined together
B462	/	/	was troubled, that so wise and knowing a people should have no more knowledg of the Divine Truth
B463	/	/	told them of the punishments for their sins, to wit, That after this life they should be tormented in an everlasting Fire
B464	/	/	she preached Sermons of Comfort to those that repented of their sins, and were troubled at their own wickedness: Neither did the heat of the flame in the least hinder her
B465	/	/	she desired to know
B466	/	/	I pray inform me
B467	/	/	the Empress desired to be informed
B468	/	/	she desired to be informed
B469	/	/	Let me now desire you to inform me
B470	/	/	the Empress desired the Spirits to inform her
B471	/	/	the Empress desired the Spirits to tell her
B472	/	/	the Empress being very desirous to know
B473	/	/	desired to know
B474	/	/	desired to be further informed
B475	/	/	to be better satisfied, desired the Worm-men to inform her
B476	/	/	she desir'd to know
B477	/	/	the Empress desired to know
B478	/	/	the Empress asked them the reason
B479	/	/	be no world of Lives and F
B480	/	/	Then she would fain know
B481	/	/	It is the nature of Mankind to be inquisitive.
B482	/	/	Natural desire of knowledg, answered the Spirits, is not blameable, so you do not go beyond what your Natural Reason can comprehend
B483	/	/	she being desirous to know the Truth
B484	/	/	Truth
B486	/	/	the gift of Divine Knowledg
B491	/	/	They will never come to an agreement, unless there be a Judg or Umpire to decide the Case
B492	/	/	A Judg, replied the Empress, is easie to be had; but to get an Impartial Judg, is a thing so difficult, that I doubt we shall hardly find one; for there is none to be had, neither in Nature, nor in Hell, but onely from Heaven;
B493	/	/	Truth should hear, and decide the cause.
B494	/	/	Honesty
B495	/	/	preferred Honesty and Prudence before you
B496	/	/	otherwise Prudence and Honesty will be the chief and onely Moral Deities of Mortals
B497	/	/	Beautiful Truth,
B498	/	/	no offering is more acceptable to the Gods, then the offering of Peace
B499	/	/	Justice
B500	/	/	the God of Justice opposed Fortune's Malice
B501	/	/	In short, the true cause of Fortunes Malice to this Duke is, that he would never flatter her; for I Honesty, did command him not to do it, or else he would be forced to follow all her inconstant ways, and obey all her unjust commands, which would cause a great reproach to him:
B502	/	/	to make a Peace
B503	/	/	just and Impartial Judgment, she had alwayes a very great esteem
B505	/	/	he truth is, said she, wheresoever Learning is, there is most commonly also Controversie and quarelling; for there be always some that will know more, and be wiser then others: some think their Arguments come nearer to Truth, and are more rational then others
B506	/	/	who gave her Intelligence of all such things as she desired to know
B507	/	/	I have chosen rather to quit my own Tranquility, Riches and Pleasure, than suffer you to be ruined and destroyed.
B508	/	/	be rewarded with the Blessings of Heaven
B509	/	/	you may live Peaceably and Happily
B512	/	/	and that by the hand of Justice, which was necessitated to punish their crime of stealing away a young and beauteous Lady.
B513	/	/	to punish their crime of stealing away a young and beauteous Lady.
B514	/	/	I esteeming Peace before Warr
B515	/	/	Wit before Policy
B516	/	/	Honesty before Beauty
B522	/	/	examine the matter closely,
B524	/	/	true causes,
B526	/	/	true
B528	/	/	experience
B529	/	/	true,
B530	/	/	truth.
B534	/	/	truth
B536	/	/	justice
B537	/	/	high regard
B538	/	/	great prestige.
B539	/	/	judgement
B540	/	/	reason
B542	/	/	renowned
B543	/	/	eminent scholars.
B547	/	/	The present author has performed both these duties excellently.
B550	/	/	let us permit these new hypotheses also to become known, especially since they are admirable as well as simple and bring with them a huge treasure of very skillful observations.
B554	/	/	I am aware that a philosopher’s ideas are not subject to the judgement of ordinary persons, because it is his endeavor to seek the truth in all things, to the extent permitted to human reason by God.
B555	/	/	I am aware that a philosopher’s ideas are not subject to the judgement of ordinary persons,
B562	/	/	dispel the fog of absurdity by most luminous proofs.
B565	/	/	uncertain
B566	/	/	agreement with the phenomena.
B569	/	/	true symmetry
B571	/	/	false,
B573	/	/	I was impelled to consider a different system of deducing the motions of the universe’s spheres for no other reason than the realization that astronomers do not agree among themselves in their investigations of this subject. For, in the first place, they are so uncertain about the motion of the sun and moon that they cannot establish and observe a constant length even for the tropical year. Secondly, in determining the motions not only of these bodies but also of the other five planets, they do not use the same principles, assumptions, and explanations of the apparent revolutions and motions.
B574	/	/	by this means they were unable to obtain any incontrovertible result in absolute agreement with the phenomena.
B579	/	/	understood with greater certainty
B580	/	/	I undertook the task of rereading the works of all the philosophers which I could obtain to learn whether anyone had ever proposed other motions of the universe’s spheres than those expounded by the teachers of astronomy in the schools.
B588	/	/	phenomena
B590	/	/	acute and learned astronomers will agree with me
B592	/	/	I do not run away from the judgement of anybody
B596	/	/	to what extent the motions and appearances of the other planets and spheres can be saved if they are correlated with the earth’s motions.
B597	/	/	babblers who claim to be judges of astronomy although completely ignorant of the subject
B598	/	/	badly distorting some passage of Scripture to their purpose,
B602	/	/	Astronomy is written for astronomers.
B604	/	/	the most beautiful objects, most deserving to be known.
B605	/	/	phenomena in the sky,
B607	/	/	purity
B608	/	/	free man,
B611	/	/	Among the many various literary and artistic pursuits which invigorate men’s minds, the strongest affection and utmost zeal should, I think, promote the studies concerned with the most beautiful objects, most deserving to be known.
B615	/	/	disagreement,
B616	/	/	knowledge
B620	/	/	An additional reason is that the motion of the planets and the revolution of the stars could not be measured with numerical precision and completely understood except with the passage of time and the aid of many earlier observations, through which this knowledge was transmitted to posterity from hand to hand, so to say.
B622	/	/	the motion of the heavenly bodies has eluded the skill of the astronomers.
B624	/	/	The philosopher will perhaps rather seek the semblance of the truth
B626	/	/	Therefore with the utmost earnestness I entreat you, most learned sir, unless I inconvenience you, to communicate this discovery of yours to scholars, and at the earliest possible moment to send me your writings on the sphere of the universe together with the tables and whatever else you have that is relevant to this subject.
B627	/	/	I must be immediately repudiated together with this belief
B628	/	/	For I am not so enamored of my own opinions that I disregard what others may think of them
